timestamp,message
2024-11-11T08:52:32.932000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.933000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.933000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.935000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.935000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.937000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.937000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.939000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.939000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.940000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.940000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.942000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.942000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.944000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.944000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.946000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.946000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.948000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.948000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.950000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.950000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.951000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.951000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.953000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.953000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.955000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.955000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.957000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.957000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.959000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.959000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.960000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.960000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.962000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.962000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.964000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.964000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.966000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.966000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.968000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.968000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.969000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.969000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.971000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.971000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.973000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.973000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.975000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.975000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.977000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.977000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.982000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.982000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.982000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.982000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.984000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.984000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.986000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.986000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.988000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.988000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.989000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.989000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.991000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.991000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.993000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.993000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.995000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.995000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.997000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.997000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:32.998000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:32.998000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.002000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.002000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.004000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.004000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.006000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.006000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.008000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.008000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.010000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.010000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.012000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.012000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.014000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.014000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.016000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.016000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.018000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.018000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.019000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.019000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.021000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.021000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.023000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.023000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.025000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.025000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.027000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.027000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.029000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.029000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.030000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.030000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.032000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.032000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.034000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.034000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.036000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.036000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.038000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.038000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.040000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.040000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.042000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.042000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.044000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.044000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.045000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.045000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.047000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.047000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.049000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.049000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.051000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.051000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.053000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.053000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.055000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.055000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.057000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.057000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.058000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.058000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.060000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.060000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.062000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.062000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.064000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.064000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.066000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.066000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.068000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.068000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.070000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.070000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.072000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.072000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.074000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.074000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.075000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.075000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.077000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.077000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.079000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.079000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.081000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.081000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.083000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.083000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.085000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.085000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.088000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.088000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.090000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.090000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.093000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.093000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.095000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.095000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.097000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.097000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.099000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.099000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.100000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.100000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.102000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.102000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.104000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.104000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.106000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.106000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.108000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.108000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.110000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.110000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.112000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.112000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.114000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.114000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.116000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.116000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.118000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.118000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.119000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.120000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.121000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.121000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.123000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.123000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.125000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.125000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.127000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.127000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.129000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.129000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.131000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.131000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.133000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.133000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.135000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.135000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.137000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.137000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.139000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.139000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.141000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
2024-11-11T08:52:33.141000,"  main_df = main_df.append(forecast_line_df, ignore_index=True)"
2024-11-11T08:52:33.143000,/src/vf_dfm/forecast_export.py:411: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
